Individual,Chromosome,AA_Length,AB_Length,BB_Length
indiv2322,Chr19,14741089,0,0
indiv2322,Chr2,8345156,0,0
indiv2322,Chr20,12328710,0,0
indiv2322,Chr21,15235267,0,0
indiv2322,Chr22,8356919,10046623,0
indiv2322,Chr23,0,21281222,0
indiv2322,Chr24,17160186,0,0
indiv2322,Chr25,14018372,0,0
indiv2322,Chr26,92005,10533233,0
indiv2322,Chr27,4214504,6492190,0
indiv2322,Chr28,0,10544606,0
indiv2322,Chr3,13537906,710061,0
indiv2322,Chr4,6679271,11748750,0
indiv2322,Chr5,18155548,839791,0
indiv2322,Chr6,16516150,0,0
indiv2322,Chr7,1839274,11585326,0
indiv2322,Chr8,0,16130307,0
indiv2322,Chr9,16316713,425669,0
indiv2323,Chr1,17938632,0,2035214
indiv2323,Chr10,16380202,0,0
indiv2323,Chr11,3684744,16350771,0
indiv2323,Chr12,10929491,6476188,0
indiv2323,Chr13,12142050,5398071,0
indiv2323,Chr14,2683259,10611704,0
indiv2323,Chr15,17643958,699062,0
indiv2323,Chr16,14272594,0,0
indiv2323,Chr17,7399025,9312754,0
indiv2323,Chr18,15529621,0,0
indiv2323,Chr19,175572,14565517,0
indiv2323,Chr2,0,8358306,0
indiv2323,Chr20,8656340,3161272,0
indiv2323,Chr21,5235574,9926665,0
indiv2323,Chr22,478370,17961388,0
indiv2323,Chr23,0,21281054,0
indiv2323,Chr24,17160186,0,0
indiv2323,Chr25,145331,13873000,0
indiv2323,Chr26,0,11436525,0
indiv2323,Chr27,0,9937442,0
indiv2323,Chr28,0,10544417,0
indiv2323,Chr3,8138592,7014391,0
indiv2323,Chr4,12123560,6529579,0
indiv2323,Chr5,18995339,0,0
indiv2323,Chr6,5878198,10494154,0
indiv2323,Chr7,11359422,2509974,0
indiv2323,Chr8,15514814,615342,0
indiv2323,Chr9,425669,15795048,0
indiv2324,Chr1,5725328,14819106,0
indiv2324,Chr10,17400020,0,0
indiv2324,Chr11,5373062,14935621,0
indiv2324,Chr12,3939064,13534324,0
indiv2324,Chr13,15753283,1778061,0
indiv2324,Chr14,10611704,2683259,0
indiv2324,Chr15,8774569,9569307,0
indiv2324,Chr16,1459646,12717707,0
indiv2324,Chr17,7967756,8791125,0
indiv2324,Chr18,15529621,0,0
indiv2324,Chr19,14741089,0,0
indiv2324,Chr2,43776,8315190,0
indiv2324,Chr20,1014802,11239411,0
indiv2324,Chr21,9339277,5775297,0
indiv2324,Chr22,3174738,15094025,0
indiv2324,Chr23,14969142,6278395,0
indiv2324,Chr24,0,16636753,0
indiv2324,Chr25,13873000,0,0
indiv2324,Chr26,11436525,0,0
indiv2324,Chr27,10879130,0,0
indiv2324,Chr28,10544606,0,0
indiv2324,Chr3,13490860,1216294,0
indiv2324,Chr4,16848764,1804375,0
indiv2324,Chr5,12511481,6485200,0
indiv2324,Chr6,4033348,12482802,0
indiv2324,Chr7,5571063,8204371,0
indiv2324,Chr8,615342,15514814,0
indiv2324,Chr9,15741836,431902,0
indiv2325,Chr1,0,20284127,0
indiv2325,Chr10,3252082,13084026,0
indiv2325,Chr11,18529640,1862378,0
indiv2325,Chr12,5980311,11494204,0
indiv2325,Chr13,17613084,0,0
indiv2325,Chr14,9696595,3599805,0
indiv2325,Chr15,10892048,7450972,0
indiv2325,Chr16,0,14274141,0
indiv2325,Chr17,10525174,6197862,0
indiv2325,Chr18,7604233,7919612,0
indiv2325,Chr19,9337995,5288582,0
indiv2325,Chr2,0,8190914,0
indiv2325,Chr20,0,11950647,0
indiv2325,Chr21,15010505,224762,0
indiv2325,Chr22,478370,17961682,0
indiv2325,Chr23,20957266,338990,0
indiv2325,Chr24,8485669,8567325,0
indiv2325,Chr25,145331,13873000,0
indiv2325,Chr26,3346628,5943796,0
indiv2325,Chr27,0,10879794,0
indiv2325,Chr28,9181971,1352020,0
indiv2325,Chr3,709499,14458045,0
indiv2325,Chr4,18433046,220093,0
indiv2325,Chr5,841172,18155548,0
indiv2325,Chr6,16024100,492802,0
indiv2325,Chr7,13869396,0,0
indiv2325,Chr8,615493,15514869,0
indiv2325,Chr9,0,16747691,0
indiv2327,Chr1,20284127,0,0
indiv2327,Chr10,151510,17400020,0
indiv2327,Chr11,20103575,289032,0
indiv2327,Chr12,305475,17168857,0
indiv2327,Chr13,17303835,309399,0
indiv2327,Chr14,13294963,0,0
indiv2327,Chr15,15552526,2788737,0
indiv2327,Chr16,1541240,12683463,0
indiv2327,Chr17,12238748,4561709,0
indiv2327,Chr18,14685949,843672,0
indiv2327,Chr19,1849784,12878242,0
indiv2327,Chr2,43776,8314530,0
indiv2327,Chr20,7163590,5102562,0
indiv2327,Chr21,729286,14394283,0
indiv2327,Chr22,14472385,3968449,0
indiv2327,Chr23,12307158,8978932,0
indiv2327,Chr24,17160186,84054,0
indiv2327,Chr25,11965860,2022125,0
indiv2327,Chr26,11436568,0,0
indiv2327,Chr27,8272503,2565311,0
indiv2327,Chr28,133710,10410896,0
indiv2327,Chr3,6223692,8943416,0
indiv2327,Chr4,13652750,5000830,0
indiv2327,Chr5,4119986,14841489,0
indiv2327,Chr6,8964756,7526050,0
indiv2327,Chr7,2532824,10798557,0
indiv2327,Chr8,1641512,14483219,0
indiv2327,Chr9,425669,16322022,0
indiv2328,Chr1,20564333,0,0
indiv2328,Chr10,151510,17400260,0
indiv2328,Chr11,0,19919211,0
indiv2328,Chr12,0,16885579,0
indiv2328,Chr13,4068798,12455381,0
indiv2328,Chr14,2683964,10611704,0
indiv2328,Chr15,0,18343223,0
indiv2328,Chr16,124737,14150183,0
indiv2328,Chr17,1399210,15350517,0
indiv2328,Chr18,10906592,4600119,0
indiv2328,Chr19,14565517,175685,0
indiv2328,Chr2,43776,8314530,0
indiv2328,Chr20,11950647,378063,0
indiv2328,Chr21,5671641,9552932,0
indiv2328,Chr22,6785921,11654913,0
indiv2328,Chr23,4367291,16928713,0
indiv2328,Chr24,14317576,2872948,0
indiv2328,Chr25,13873000,145331,0
indiv2328,Chr26,11436525,0,0
indiv2328,Chr27,173100,10706933,0
indiv2328,Chr28,10410896,133710,0
indiv2328,Chr3,15167108,0,0
indiv2328,Chr4,220534,18433046,0
indiv2328,Chr5,0,18996689,0
indiv2328,Chr6,16024100,492050,0
indiv2328,Chr7,12166113,1668146,0
indiv2328,Chr8,7421665,8688727,0
indiv2328,Chr9,425669,16322022,0
indiv2330,Chr1,20284127,0,0
indiv2330,Chr10,151510,17400020,0
indiv2330,Chr11,0,20392607,0
indiv2330,Chr12,8935459,8518461,0
indiv2330,Chr13,8324141,9276877,0
indiv2330,Chr14,0,12511704,0
indiv2330,Chr15,0,17644814,0
indiv2330,Chr16,0,14274141,0
indiv2330,Chr17,16513729,290086,0
indiv2330,Chr18,843781,14686102,0
indiv2330,Chr19,0,14741089,0
indiv2330,Chr2,7073456,43776,0
indiv2330,Chr20,9609561,2602025,0
indiv2330,Chr21,14114958,1116520,0
indiv2330,Chr22,0,18440834,0
indiv2330,Chr23,1755990,17779420,0
indiv2330,Chr24,85744,17161298,0
indiv2330,Chr25,13873000,145372,0
indiv2330,Chr26,11436525,0,0
indiv2330,Chr27,172817,10706694,0
indiv2330,Chr28,0,10544417,0
indiv2330,Chr3,1861940,13229639,0
indiv2330,Chr4,220093,18433383,0
indiv2330,Chr5,18155548,841103,0
indiv2330,Chr6,9807145,6378877,0
indiv2330,Chr7,13869396,0,0
indiv2330,Chr8,6985457,9144699,0
indiv2330,Chr9,11279911,5468704,0
indiv2331,Chr1,0,20564333,0
indiv2331,Chr10,17400020,151510,0
indiv2331,Chr11,6975434,13417173,0
indiv2331,Chr12,5342913,12092085,0
indiv2331,Chr13,17303752,309249,0
indiv2331,Chr14,2683259,10613141,0
indiv2331,Chr15,8763297,9579723,0
indiv2331,Chr16,13821311,123958,0
indiv2331,Chr17,16513729,0,0
indiv2331,Chr18,843781,14685949,0
indiv2331,Chr19,13834540,175572,0
indiv2331,Chr2,6285025,2043136,0
indiv2331,Chr20,3044077,9103114,0
indiv2331,Chr21,0,15235267,0
indiv2331,Chr22,3798945,14641107,0
indiv2331,Chr23,1130459,20165545,0
indiv2331,Chr24,16560543,0,0
indiv2331,Chr25,0,13873025,0
indiv2331,Chr26,8041399,3383013,0
indiv2331,Chr27,1131158,9723616,0
indiv2331,Chr28,7213787,3302558,0
indiv2331,Chr3,7643969,7508785,0
indiv2331,Chr4,18433046,220093,0
indiv2331,Chr5,14875197,4110630,0
indiv2331,Chr6,16024100,492050,0
indiv2331,Chr7,12083855,1220587,0
indiv2331,Chr8,615493,15514814,0
indiv2331,Chr9,16316713,431902,0
indiv2333,Chr1,7004384,280206,13225962
indiv2333,Chr10,17400020,0,151510
indiv2333,Chr11,4020125,16357523,0
indiv2333,Chr12,305475,17167913,0
indiv2333,Chr13,4068798,13152277,0
indiv2333,Chr14,3915647,9366209,0
indiv2333,Chr15,699062,17644814,0
indiv2333,Chr16,14148636,123958,0
indiv2333,Chr17,289621,16513957,0
indiv2333,Chr18,0,15529774,0
indiv2333,Chr19,14565517,175572,0
indiv2333,Chr2,8358306,0,0
indiv2333,Chr20,12328710,0,0
indiv2333,Chr21,15236877,0,0
indiv2333,Chr22,6638393,11698166,0
indiv2333,Chr23,21296004,0,0
indiv2333,Chr24,17253891,0,0
indiv2333,Chr25,145331,13873000,0
indiv2333,Chr26,8739352,952014,0
indiv2333,Chr27,172817,10706694,0
indiv2333,Chr28,10410896,133710,0
indiv2333,Chr3,3109665,12047246,0
indiv2333,Chr4,18653139,0,0
indiv2333,Chr5,841133,18155556,0
indiv2333,Chr6,12872703,3642417,0
indiv2333,Chr7,0,13870609,0
indiv2333,Chr8,7180341,8843722,0
indiv2333,Chr9,431902,15801319,0
indiv2334,Chr1,16105076,0,4179051
indiv2334,Chr10,7189075,10187372,0
indiv2334,Chr11,288443,20103575,0
indiv2334,Chr12,9601848,7871723,0
indiv2334,Chr13,17613001,0,0
indiv2334,Chr14,12898760,0,0
indiv2334,Chr15,0,17644161,0
indiv2334,Chr16,13556433,123958,0
indiv2334,Chr17,0,16513957,0
indiv2334,Chr18,7949288,7531734,0
indiv2334,Chr19,14565517,175572,0
indiv2334,Chr2,8242202,0,0
indiv2334,Chr20,378089,11106005,0
indiv2334,Chr21,0,15010978,0
indiv2334,Chr22,15019258,3390240,0
indiv2334,Chr23,20957266,338738,0
indiv2334,Chr24,8486198,8568688,0
indiv2334,Chr25,145372,13873000,0
indiv2334,Chr26,0,11436632,0
indiv2334,Chr27,10706694,173100,0
indiv2334,Chr28,2036379,8455795,0
indiv2334,Chr3,0,15167670,0
indiv2334,Chr4,18433046,220093,0
indiv2334,Chr5,5045975,13844927,0
indiv2334,Chr6,12870936,3642417,0
indiv2334,Chr7,0,13870609,0
indiv2334,Chr8,6662964,9461251,0
indiv2334,Chr9,2226514,14488125,0
indiv2335,Chr1,1683212,18881121,0
indiv2335,Chr10,6393509,10985830,0
indiv2335,Chr11,15645695,4746912,0
indiv2335,Chr12,14259660,3183505,0
indiv2335,Chr13,17613001,0,0
indiv2335,Chr14,13294963,0,0
indiv2335,Chr15,18164254,0,0
indiv2335,Chr16,6672836,7599758,0
indiv2335,Chr17,9879234,6892176,0
indiv2335,Chr18,15529621,0,0
indiv2335,Chr19,175572,14565948,0
indiv2335,Chr2,0,8358966,0
indiv2335,Chr20,4598732,7730387,0
indiv2335,Chr21,11732049,3503691,0
indiv2335,Chr22,479152,17961388,0
indiv2335,Chr23,5485402,15808156,0
indiv2335,Chr24,12540830,4695257,0
indiv2335,Chr25,145331,13873025,0
indiv2335,Chr26,9886239,1550286,0
indiv2335,Chr27,6266057,4611394,0
indiv2335,Chr28,133521,10410896,0
indiv2335,Chr3,2449700,12644866,0
indiv2335,Chr4,18653139,0,0
indiv2335,Chr5,15998116,2991267,0
indiv2335,Chr6,492050,16024163,0
indiv2335,Chr7,4279137,9550326,0
indiv2335,Chr8,8415676,7712284,0
indiv2335,Chr9,5665362,10721541,0
indiv2336,Chr1,18924512,0,1276077
indiv2336,Chr10,0,17400020,0
indiv2336,Chr11,13035467,7354930,0
indiv2336,Chr12,0,17474515,0
indiv2336,Chr13,0,17613234,0
indiv2336,Chr14,0,13296400,0
indiv2336,Chr15,17643958,699062,0
indiv2336,Chr16,14148636,0,0
indiv2336,Chr17,1037578,15740820,0
indiv2336,Chr18,10206769,5322852,0
indiv2336,Chr19,175572,14565948,0
indiv2336,Chr2,8314530,43776,0
indiv2336,Chr20,378089,11951056,0
indiv2336,Chr21,0,15235740,0
indiv2336,Chr22,15805742,2631422,0
indiv2336,Chr23,20447430,780180,0
indiv2336,Chr24,0,16380376,0
indiv2336,Chr25,9113164,4902767,0
indiv2336,Chr26,5496730,4035361,0
indiv2336,Chr27,1152609,9727424,0
indiv2336,Chr28,4782727,5755762,0
indiv2336,Chr3,8978039,6161331,0
indiv2336,Chr4,16429789,2212224,0
indiv2336,Chr5,7679022,11317659,0
indiv2336,Chr6,0,16452967,0
indiv2336,Chr7,0,13869425,0
indiv2336,Chr8,10356904,5759853,0
indiv2336,Chr9,8635018,8113597,0
indiv2337,Chr1,10200020,10084107,0
indiv2337,Chr10,11910206,5489814,0
indiv2337,Chr11,1146870,17161419,0
indiv2337,Chr12,3253901,13989579,0
indiv2337,Chr13,17613001,0,0
indiv2337,Chr14,13294963,0,0
indiv2337,Chr15,3386700,14698980,0
indiv2337,Chr16,0,14263418,0
indiv2337,Chr17,0,15299390,0
indiv2337,Chr18,0,15529621,0
indiv2337,Chr19,0,14741202,0
indiv2337,Chr2,0,8358306,0
indiv2337,Chr20,6916674,5105068,0
indiv2337,Chr21,9251895,5815065,0
indiv2337,Chr22,17961388,478370,0
indiv2337,Chr23,21296004,0,0
indiv2337,Chr24,13730723,3437140,0
indiv2337,Chr25,4039923,9709889,0
indiv2337,Chr26,5451255,3474298,0
indiv2337,Chr27,9936792,0,0
indiv2337,Chr28,133521,10410896,0
indiv2337,Chr3,9167648,5386525,0
indiv2337,Chr4,18433046,220093,0
indiv2337,Chr5,11405288,7591393,0
indiv2337,Chr6,0,16516150,0
indiv2337,Chr7,13363427,505969,0
indiv2337,Chr8,16124331,0,0
indiv2337,Chr9,425669,16316713,0
indiv2338,Chr1,15759093,4525034,0
indiv2338,Chr10,0,15766079,0
indiv2338,Chr11,7524935,12478037,0
indiv2338,Chr12,305475,17167913,0
indiv2338,Chr13,0,17613001,0
indiv2338,Chr14,7450709,5830156,0
indiv2338,Chr15,2693679,15625149,0
indiv2338,Chr16,14273373,0,0
indiv2338,Chr17,290086,16513729,0
indiv2338,Chr18,7741190,7758264,0
indiv2338,Chr19,14565517,175572,0
indiv2338,Chr2,5280032,3075748,0
indiv2338,Chr20,7211127,5102153,0
indiv2338,Chr21,860758,14364629,0
indiv2338,Chr22,8200126,10239632,0
indiv2338,Chr23,338738,20957266,0
indiv2338,Chr24,4261368,12982872,0
indiv2338,Chr25,0,14018356,0
indiv2338,Chr26,2823150,8143897,0
indiv2338,Chr27,10706694,172817,0
indiv2338,Chr28,10544606,0,0
indiv2338,Chr3,4305922,10846059,0
indiv2338,Chr4,15623897,3029579,0
indiv2338,Chr5,839791,17718662,0
indiv2338,Chr6,2160918,14303132,0
indiv2338,Chr7,12211695,1645951,0
indiv2338,Chr8,15514814,615493,0
indiv2338,Chr9,16257683,0,0
indiv2340,Chr1,20284127,0,0
indiv2340,Chr10,151510,17400020,0
indiv2340,Chr11,20103575,288443,0
indiv2340,Chr12,7556425,9916963,0
indiv2340,Chr13,0,17613084,0
indiv2340,Chr14,4117015,9166871,0
indiv2340,Chr15,15045921,3283152,0
indiv2340,Chr16,8113639,6158955,0
indiv2340,Chr17,8232350,8571228,0
indiv2340,Chr18,843781,14685949,0
indiv2340,Chr19,0,14741520,0
indiv2340,Chr2,0,8358966,0
indiv2340,Chr20,11103130,378063,0
indiv2340,Chr21,14775527,139306,0
indiv2340,Chr22,17961388,478370,0
indiv2340,Chr23,21296004,0,0
indiv2340,Chr24,17243170,0,0
indiv2340,Chr25,14018331,0,0
indiv2340,Chr26,92048,11344520,0
indiv2340,Chr27,3985946,6826884,0
indiv2340,Chr28,8077072,2425612,0
indiv2340,Chr3,14457609,709499,0
indiv2340,Chr4,17501967,1151172,0
indiv2340,Chr5,3755709,15238094,0
indiv2340,Chr6,0,16516213,0
indiv2340,Chr7,8111111,5748501,0
indiv2340,Chr8,3049484,12352466,0
indiv2340,Chr9,5353236,11389146,0
indiv2341,Chr1,20284127,0,0
indiv2341,Chr10,7331509,9935043,0
indiv2341,Chr11,13426492,6879538,0
indiv2341,Chr12,17167913,305475,0
indiv2341,Chr13,309249,17303835,0
indiv2341,Chr14,9842168,2683259,0
indiv2341,Chr15,17643958,0,0
indiv2341,Chr16,14272594,0,0
indiv2341,Chr17,16803350,0,0
indiv2341,Chr18,7531734,7926949,0
indiv2341,Chr19,14741089,0,0
indiv2341,Chr2,7117232,1042000,0
indiv2341,Chr20,10410006,1681071,0
indiv2341,Chr21,6202772,8976162,0
indiv2341,Chr22,478370,17961682,0
indiv2341,Chr23,10976038,10320218,0
indiv2341,Chr24,93705,17160186,0
indiv2341,Chr25,0,14018372,0
indiv2341,Chr26,3635168,7775188,0
indiv2341,Chr27,10879794,0,0
indiv2341,Chr28,133521,10410896,0
indiv2341,Chr3,7786943,7281102,0
indiv2341,Chr4,220093,18433046,0
indiv2341,Chr5,848865,18122153,0
indiv2341,Chr6,0,16516150,0
indiv2341,Chr7,13363427,505969,0
indiv2341,Chr8,615342,15514814,0
indiv2341,Chr9,15135034,425669,0
indiv2342,Chr1,14281885,0,5760918
indiv2342,Chr10,5638115,11740149,0
indiv2342,Chr11,8704302,11671919,0
indiv2342,Chr12,14737989,2736343,0
indiv2342,Chr13,5767852,11786303,0
indiv2342,Chr14,0,13296400,0
indiv2342,Chr15,986097,17356923,0
indiv2342,Chr16,8875503,5392273,0
indiv2342,Chr17,16049452,0,0
indiv2342,Chr18,15529621,0,0
indiv2342,Chr19,5288168,9342004,0
indiv2342,Chr2,8358306,0,0
indiv2342,Chr20,12328710,0,0
indiv2342,Chr21,15235267,0,0
indiv2342,Chr22,15497538,2895162,0
indiv2342,Chr23,10162316,10575382,0
indiv2342,Chr24,0,17161298,0
indiv2342,Chr25,3854990,10148660,0
indiv2342,Chr26,3141063,7925858,0
indiv2342,Chr27,2537080,8322526,0
indiv2342,Chr28,0,10544951,0
indiv2342,Chr3,12129045,3038063,0
indiv2342,Chr4,18653139,0,0
indiv2342,Chr5,6710796,12022075,0
indiv2342,Chr6,0,16513266,0
indiv2342,Chr7,0,13869396,0
indiv2342,Chr8,15514814,615342,0
indiv2342,Chr9,425669,16316713,0
indiv2344,Chr1,20284127,280206,0
indiv2344,Chr10,0,17400020,0
indiv2344,Chr11,4746912,15645106,0
indiv2344,Chr12,0,17473388,0
indiv2344,Chr13,17303752,309399,0
indiv2344,Chr14,13294963,0,0
indiv2344,Chr15,699062,17644814,0
indiv2344,Chr16,3843350,10429244,0
indiv2344,Chr17,12831657,3905170,0
indiv2344,Chr18,843781,14685949,0
indiv2344,Chr19,6646494,8094595,0
indiv2344,Chr2,5643656,2576121,0
indiv2344,Chr20,11262231,1066505,0
indiv2344,Chr21,14736135,496023,0
indiv2344,Chr22,17961388,478370,0
indiv2344,Chr23,19540266,1755990,0
indiv2344,Chr24,0,17255003,0
indiv2344,Chr25,13873000,145331,0
indiv2344,Chr26,3312183,7765135,0
indiv2344,Chr27,10706694,172817,0
indiv2344,Chr28,133521,10410896,0
indiv2344,Chr3,0,15167108,0
indiv2344,Chr4,1151172,17474898,0
indiv2344,Chr5,2447454,16538978,0
indiv2344,Chr6,3565715,12873796,0
indiv2344,Chr7,2639331,11216234,0
indiv2344,Chr8,9617348,6512863,0
indiv2344,Chr9,16742382,0,0
indiv2346,Chr1,0,20564333,0
indiv2346,Chr10,5619235,11756649,0
indiv2346,Chr11,10653925,9738682,0
indiv2346,Chr12,0,17474332,0
indiv2346,Chr13,16046613,1566388,0
indiv2346,Chr14,0,13295668,0
indiv2346,Chr15,17643958,699265,0
indiv2346,Chr16,9913258,4359336,0
indiv2346,Chr17,14262608,2513652,0
indiv2346,Chr18,843672,14686102,0
indiv2346,Chr19,0,14741633,0
indiv2346,Chr2,8314530,43776,0
indiv2346,Chr20,378089,11451871,0
indiv2346,Chr21,8033676,6926704,0
indiv2346,Chr22,478370,17961682,0
indiv2346,Chr23,20957266,338738,0
indiv2346,Chr24,17245425,0,0
indiv2346,Chr25,14018372,0,0
indiv2346,Chr26,4279972,5451255,0
indiv2346,Chr27,0,10879750,0
indiv2346,Chr28,3642215,6874284,0
indiv2346,Chr3,12129045,3038499,0
indiv2346,Chr4,5000830,13653087,0
indiv2346,Chr5,8351748,10644933,0
indiv2346,Chr6,492050,16024100,0
indiv2346,Chr7,2447713,11421712,0
indiv2346,Chr8,0,15411283,0
indiv2346,Chr9,7840784,7621243,0
indiv2347,Chr1,20284127,0,0
indiv2347,Chr10,17400020,0,0
indiv2347,Chr11,20392607,0,0
indiv2347,Chr12,17473388,0,0
indiv2347,Chr13,309249,17303752,0
indiv2347,Chr14,2143342,11151621,0
indiv2347,Chr15,17643958,699062,0
indiv2347,Chr16,123958,14150183,0
indiv2347,Chr17,0,16803815,0
indiv2347,Chr18,0,15529774,0
indiv2347,Chr19,1307232,13052377,0
indiv2347,Chr2,1400392,6779581,0
indiv2347,Chr20,12328710,0,0
indiv2347,Chr21,11732049,3503691,0
indiv2347,Chr22,15527888,2868877,0
indiv2347,Chr23,0,21296004,0
indiv2347,Chr24,0,17245930,0
indiv2347,Chr25,0,14018397,0
indiv2347,Chr26,0,11436195,0
indiv2347,Chr27,10706694,173100,0
indiv2347,Chr28,10544417,0,0
indiv2347,Chr3,15167108,0,0
indiv2347,Chr4,18653580,0,0
indiv2347,Chr5,6145828,12850029,0
indiv2347,Chr6,13379444,3136769,0
indiv2347,Chr7,10701098,3164475,0
indiv2347,Chr8,16130307,0,0
indiv2347,Chr9,3463356,13225488,0
indiv2348,Chr1,0,19964835,0
indiv2348,Chr10,16397947,151510,0
indiv2348,Chr11,13917772,6168259,0
indiv2348,Chr12,0,17473388,0
indiv2348,Chr13,17018137,309399,0
indiv2348,Chr14,0,10611704,0
indiv2348,Chr15,0,18033739,0
indiv2348,Chr16,0,14274920,0
indiv2348,Chr17,0,16803350,0
indiv2348,Chr18,8053134,7476749,0
indiv2348,Chr19,175572,14565948,0
indiv2348,Chr2,5842178,2516077,0
indiv2348,Chr20,10995861,1332875,0
indiv2348,Chr21,13651383,1584357,0
indiv2348,Chr22,8586273,9817182,0
indiv2348,Chr23,21296256,0,0
indiv2348,Chr24,1250219,15929885,0
indiv2348,Chr25,14018331,0,0
indiv2348,Chr26,5424861,5967086,0
indiv2348,Chr27,1152609,9727424,0
indiv2348,Chr28,0,10544951,0
indiv2348,Chr3,10445921,4707252,0
indiv2348,Chr4,14592715,4060424,0
indiv2348,Chr5,4076340,14920311,0
indiv2348,Chr6,0,16516213,0
indiv2348,Chr7,7025438,6541514,0
indiv2348,Chr8,16130307,0,0
indiv2348,Chr9,4069829,12656739,0
indiv2350,Chr1,20284127,0,0
indiv2350,Chr10,0,17400260,0
indiv2350,Chr11,10492123,9873078,0
indiv2350,Chr12,305475,17168857,0
indiv2350,Chr13,0,17613234,0
indiv2350,Chr14,10611704,2683964,0
indiv2350,Chr15,18343020,0,0
indiv2350,Chr16,1786622,12448908,0
indiv2350,Chr17,0,16803815,0
indiv2350,Chr18,11910578,3596328,0
indiv2350,Chr19,0,14741089,0
indiv2350,Chr2,0,8358306,0
indiv2350,Chr20,0,12329145,0
indiv2350,Chr21,15010505,226372,0
indiv2350,Chr22,2098698,16341816,0
indiv2350,Chr23,1611045,19684959,0
indiv2350,Chr24,17160186,84054,0
indiv2350,Chr25,1672455,12345876,0
indiv2350,Chr26,2371304,9037839,0
indiv2350,Chr27,10706694,173100,0
indiv2350,Chr28,9721774,0,0
indiv2350,Chr3,4056483,11104956,0
indiv2350,Chr4,0,18653580,0
indiv2350,Chr5,18155548,841172,0
indiv2350,Chr6,9118360,7359051,0
indiv2350,Chr7,13869396,0,0
indiv2350,Chr8,10481821,5648390,0
indiv2350,Chr9,425669,16316713,0
indiv2352,Chr1,2209310,0,18052034
indiv2352,Chr10,6443067,10944899,151510
indiv2352,Chr11,288443,19111896,0
indiv2352,Chr12,4693494,12779894,0
indiv2352,Chr13,1247375,16355862,0
indiv2352,Chr14,11126958,2168005,0
indiv2352,Chr15,17643958,699265,0
indiv2352,Chr16,9789300,4359336,0
indiv2352,Chr17,10205622,6575420,0
indiv2352,Chr18,14685949,843672,0
indiv2352,Chr19,8881166,5822385,0
indiv2352,Chr2,8314530,43776,0
indiv2352,Chr20,378063,11950647,0
indiv2352,Chr21,15010505,224762,0
indiv2352,Chr22,478370,17961388,0
indiv2352,Chr23,14677595,6573316,0
indiv2352,Chr24,0,17160186,0
indiv2352,Chr25,9640368,4378004,0
indiv2352,Chr26,11344520,92005,0
indiv2352,Chr27,10879511,0,0
indiv2352,Chr28,133710,10411430,0
indiv2352,Chr3,8142605,7012799,0
indiv2352,Chr4,7687835,10964020,0
indiv2352,Chr5,18155548,841133,0
indiv2352,Chr6,12196326,4319824,0
indiv2352,Chr7,10328850,3035110,0
indiv2352,Chr8,7421495,8686671,0
indiv2352,Chr9,16742382,0,0
indiv2353,Chr1,0,20284127,0
indiv2353,Chr10,11040762,6347895,0
indiv2353,Chr11,0,20392018,0
indiv2353,Chr12,2222951,15250437,0
indiv2353,Chr13,3101983,14463654,0
indiv2353,Chr14,13294963,0,0
indiv2353,Chr15,699062,17644814,0
indiv2353,Chr16,13705826,123958,0
indiv2353,Chr17,11318054,5485296,0
indiv2353,Chr18,0,15529621,0
indiv2353,Chr19,4914453,9826636,0
indiv2353,Chr2,0,8358306,0
indiv2353,Chr20,0,12329145,0
indiv2353,Chr21,6912524,8259508,0
indiv2353,Chr22,17961388,478370,0
indiv2353,Chr23,338738,20957621,0
indiv2353,Chr24,15435344,1407358,0
indiv2353,Chr25,8483289,5535042,0
indiv2353,Chr26,4875439,6537163,0
indiv2353,Chr27,5520966,5352310,0
indiv2353,Chr28,4923933,5620484,0
indiv2353,Chr3,5323061,9843267,0
indiv2353,Chr4,13652750,5000389,0
indiv2353,Chr5,18155548,841103,0
indiv2353,Chr6,11122207,5360879,0
indiv2353,Chr7,0,13869396,0
indiv2353,Chr8,6512808,9617499,0
indiv2353,Chr9,0,16742382,0
indiv2354,Chr1,20284127,0,0
indiv2354,Chr10,10359260,6845109,0
indiv2354,Chr11,20392607,0,0
indiv2354,Chr12,14529284,2944287,0
indiv2354,Chr13,17613001,0,0
indiv2354,Chr14,7388575,5881065,0
indiv2354,Chr15,9579926,8764153,0
indiv2354,Chr16,14272594,0,0
indiv2354,Chr17,16803815,0,0
indiv2354,Chr18,15529621,0,0
indiv2354,Chr19,175572,14565948,0
indiv2354,Chr2,2028113,6332895,0
indiv2354,Chr20,0,12328736,0
indiv2354,Chr21,4604527,10600263,0
indiv2354,Chr22,0,18440834,0
indiv2354,Chr23,10975531,10320321,0
indiv2354,Chr24,7031465,8593973,0
indiv2354,Chr25,0,14018331,0
indiv2354,Chr26,0,11436525,0
indiv2354,Chr27,5516735,5320515,0
indiv2354,Chr28,0,10544606,0
indiv2354,Chr3,0,15167544,0
indiv2354,Chr4,18119613,220093,0
indiv2354,Chr5,18996681,0,0
indiv2354,Chr6,492050,16024100,0
indiv2354,Chr7,0,13869396,0
indiv2354,Chr8,15514814,615342,0
indiv2354,Chr9,431902,16316713,0
indiv2355,Chr1,0,20284127,0
indiv2355,Chr10,0,17400260,0
indiv2355,Chr11,18622849,1726769,0
indiv2355,Chr12,9010913,8448412,0
